type,subtype,ts,user,text,client_msg_id,team,user_team,source_team,user_profile,blocks,reactions,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,parent_user_id,bot_id,bot_profile,last_read,attachments,edited,inviter,channel_name
message,,1617002723.0086,U01S7BM4N81,"Lets pump it to 14 hours this week, those are rookie numbers",cf495998-0ac4-4899-9334-92905e0af0be,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '9Vbv4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Lets pump it to 14 hours this week, those are rookie numbers'}]}]}]","[{'name': 'this-is-fine-fire', 'users': ['U01RSRE0N3D'], 'count': 1}]",,,,,,,,,,,,,,,,,,,funcommittee
message,,1617002724.0087,U01RSRE0N3D,"Well, 13 is a bad number :think-about-it:",57f233e3-1cdd-4b75-8f72-782c0072a32e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'bt5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Well, 13 is a bad number '}, {'type': 'emoji', 'name': 'think-about-it'}]}]}]",,,,,1617002561.0076,,,,,,,,U01S7BM4N81,,,,,,,funcommittee
message,channel_join,1616107937.0002,U01RSRE0N3D,<@U01RSRE0N3D> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
message,channel_join,1616404286.0002,U01S7BM4N81,<@U01S7BM4N81> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
message,channel_join,1616406376.0004,U01RXCQHMHT,<@U01RXCQHMHT> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
message,channel_join,1616408527.0006,U01S0MFJ3HR,<@U01S0MFJ3HR> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
message,channel_join,1616422003.0008,U01S7KCL3DF,<@U01S7KCL3DF> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
message,channel_join,1616422589.001,U01SD3CDH9P,<@U01SD3CDH9P> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422589.0012,U01S0E0MRJ7,<@U01S0E0MRJ7> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422589.0014,U01S081EULS,<@U01S081EULS> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422589.0016,U01RRV4JX6Z,<@U01RRV4JX6Z> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422590.0018,U01RVSTNRRT,<@U01RVSTNRRT> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422590.002,U01RV3K524T,<@U01RV3K524T> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422590.0022,U01S65G72SY,<@U01S65G72SY> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422590.0024,U01RP2K1606,<@U01RP2K1606> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422590.0026,U01S0P26NKD,<@U01S0P26NKD> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422591.0028,U01S6LCPM0C,<@U01S6LCPM0C> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422591.003,U01RN7BVD1C,<@U01RN7BVD1C> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422591.0032,U01S79YDELR,<@U01S79YDELR> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422591.0034,U01SK96QF5E,<@U01SK96QF5E> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422592.0036,U01RKN0EGDV,<@U01RKN0EGDV> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422592.0038,U01RS9Y6UJH,<@U01RS9Y6UJH> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422592.004,U01S6L7HLUC,<@U01S6L7HLUC> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422592.0042,U01RW140HBP,<@U01RW140HBP> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,channel_join,1616422593.0044,U01S133DZ9A,<@U01S133DZ9A> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,U01SJKB2MG8,funcommittee
message,,1616422666.0046,U01RW140HBP,organised fun ?,1420bb16-81ed-43ff-8d8b-954e7581f179,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'NO37T', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'organised fun ?'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1616425242.0048,U01RSRE0N3D,"hahahah, yeeeaa",1152c80c-493c-4b4c-a2b8-d10fe40c372d,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'RDMpr', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hahahah, yeeeaa'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1620374436.0005,U01SJKB2MG8,"<!channel>,
birthday party this week :slightly_smiling_face:",,,,,,"[{'type': 'rich_text', 'block_id': 'kYkKs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': ',\nbirthday party this week '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]","[{'name': 'sweat_smile', 'users': ['U01RKN0EGDV'], 'count': 1}, {'name': 'heart_eyes', 'users': ['U01RV3K524T', 'U01RSRE0N3D', 'U01RNEU3SNA', 'U01S0P26NKD'], 'count': 4}, {'name': 'heart', 'users': ['U01S0E0MRJ7', 'U01RSRE0N3D'], 'count': 2}]","[{'id': 'F020S5WMS4F', 'created': 1620374419, 'timestamp': 1620374419, 'name': 'Screenshot from 2021-05-05 09-06-16.png', 'title': 'Screenshot from 2021-05-05 09-06-16.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01SJKB2MG8', 'editable': False, 'size': 1892942, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F020S5WMS4F/screenshot_from_2021-05-05_09-06-16.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F020S5WMS4F/download/screenshot_from_2021-05-05_09-06-16.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 185, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 246, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_720.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720_w': 720, 'thumb_720_h': 370, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_800.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_800_w': 800, 'thumb_800_h': 411, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_960.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_960_w': 960, 'thumb_960_h': 493, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020S5WMS4F-7fbc00c4db/screenshot_from_2021-05-05_09-06-16_1024.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_1024_w': 1024, 'thumb_1024_h': 526, 'image_exif_rotation': 1, 'original_w': 1855, 'original_h': 952, 'thumb_tiny': 'AwAYADCrDEHVmKlsf7WKlKRhvuBc4x826i1x5T7iQM4IFSiPldjblA7DOKLBciATdnYpA4PQc1LFGGQlYhuX2BBqKVfLYZBU44zxSW7MN2M9O1IY8IYo282NPmPykYP1pk5XyFAUBg3UDtVhP3iqJA3APABqvdIFiQqrDnB3AimrCZFFIy/IOjEVoxRiIsgl3FuTx0rLT76/UVpj/j4P0/pQAk6R3EigyY2jgioYFRfuyEMw56cURf8AHxUMX+tH0FAFmKZmO0soPr+NVZ7hpEEbAfKTz3NOj/14+oqB/vt9TRYD/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01SJKB2MG8/F020S5WMS4F/screenshot_from_2021-05-05_09-06-16.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F020S5WMS4F-149370e7b8', 'is_starred': False, 'has_rich_preview': False}]",False,False,,,,,,,,,,,,,,,,funcommittee
message,,1620640671.0007,U01S7KCL3DF,"i’m aware it’s not even midday yet…..but

Radlers tonight/tomorrow? Friedrichshain? The canals of Kreuzberg? :beer_parrot:",,,,,,"[{'type': 'rich_text', 'block_id': 'Bhe', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i’m aware it’s not even midday yet…..but\n\nRadlers tonight/tomorrow? Friedrichshain? The canals of Kreuzberg? '}, {'type': 'emoji', 'name': 'beer_parrot'}]}]}]",,"[{'id': 'F02235T7LE4', 'created': 1620640635, 'timestamp': 1620640635, 'name': 'Screenshot 2021-05-10 at 11.57.03.png', 'title': 'Screenshot 2021-05-10 at 11.57.03.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S7KCL3DF', 'editable': False, 'size': 26816, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F02235T7LE4/screenshot_2021-05-10_at_11.57.03.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F02235T7LE4/download/screenshot_2021-05-10_at_11.57.03.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F02235T7LE4-117c52695b/screenshot_2021-05-10_at_11.57.03_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F02235T7LE4-117c52695b/screenshot_2021-05-10_at_11.57.03_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F02235T7LE4-117c52695b/screenshot_2021-05-10_at_11.57.03_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 292, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F02235T7LE4-117c52695b/screenshot_2021-05-10_at_11.57.03_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 389, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F02235T7LE4-117c52695b/screenshot_2021-05-10_at_11.57.03_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 486, 'original_h': 394, 'thumb_tiny': 'AwAmADDToNFFACYoxSErmnUrAJijFBxnmlosAUGiimAwnB7U8U3nuBThQA0tg9qdSc98UtIAooopgFFFFABRRRQB/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S7KCL3DF/F02235T7LE4/screenshot_2021-05-10_at_11.57.03.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F02235T7LE4-f4371edba3', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,1620640671.0007,1.0,1.0,1620644561.0031,['U01S65G72SY'],"[{'user': 'U01S65G72SY', 'ts': '1620644561.003100'}]",0.0,0.0,,,,,,,,funcommittee
message,,1620640700.0012,U01RW140HBP,holy cow thats some nice weather,1407f9bd-e166-4ce4-9406-427ee1c41c8c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '5c/z2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'holy cow thats some nice weather'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1620640809.0016,U01S7KCL3DF,it was so nice yesterday the lake spontaneously burst into flames :this-is-fine-fire:  :firefighter:,,,,,,"[{'type': 'rich_text', 'block_id': 'xl1v', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'it was so nice yesterday the lake spontaneously burst into flames '}, {'type': 'emoji', 'name': 'this-is-fine-fire'}, {'type': 'text', 'text': '  '}, {'type': 'emoji', 'name': 'firefighter'}]}]}]","[{'name': 'sunny', 'users': ['U01RW140HBP', 'U01RSRE0N3D'], 'count': 2}]","[{'id': 'F020YJKNWFR', 'created': 1620640791, 'timestamp': 1620640791, 'name': 'WhatsApp Image 2021-05-10 at 11.15.26.jpeg', 'title': 'WhatsApp Image 2021-05-10 at 11.15.26.jpeg', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U01S7KCL3DF', 'editable': False, 'size': 182892, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F020YJKNWFR/whatsapp_image_2021-05-10_at_11.15.26.jpeg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F020YJKNWFR/download/whatsapp_image_2021-05-10_at_11.15.26.jpeg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_64.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_80.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_360.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 270, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_480.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 360, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_160.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_720.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720_w': 540, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_800.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_800_w': 800, 'thumb_800_h': 1067, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_960.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_960_w': 720, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020YJKNWFR-240ca352da/whatsapp_image_2021-05-10_at_11.15.26_1024.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_1024_w': 768, 'thumb_1024_h': 1024, 'original_w': 1200, 'original_h': 1600, 'thumb_tiny': 'AwAwACR4paQCnAVqZiinUgFLigQlFLijFAxm5M43Cnjb/eH51TC56CjOGwVOPpUXKsXsD1FLtFUCwC5wcZxSqQSPk4x6Gi4WL+yjZVUBSPuD8RS4X+4tFwsM2KP/ANVLuVSATyaAc8d6QjOCCM/SszQUsMgEAn3oLe/5U09OnIpwII9qYBge9GF96XaDzk0bB60Af//Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S7KCL3DF/F020YJKNWFR/whatsapp_image_2021-05-10_at_11.15.26.jpeg', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F020YJKNWFR-387fa4bf31', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,,,,,,,,,,,,,,funcommittee
message,,1620641524.0021,U01SJKB2MG8,For the sake of completeness :joy: <https://www.youtube.com/watch?v=L7fLvmi1hFs>,56e0e125-c6e4-4f28-a7be-e46147deb143,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '4UV98', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'For the sake of completeness '}, {'type': 'emoji', 'name': 'joy'}, {'type': 'text', 'text': ' '}, {'type': 'link', 'url': 'https://www.youtube.com/watch?v=L7fLvmi1hFs'}]}]}]","[{'name': 'joy', 'users': ['U01RSRE0N3D', 'U01RN7BVD1C'], 'count': 2}]",,,,1620641524.0021,2.0,2.0,1620642335.0025,"['U01S7BM4N81', 'U01RW140HBP']","[{'user': 'U01S7BM4N81', 'ts': '1620642306.002300'}, {'user': 'U01RW140HBP', 'ts': '1620642335.002500'}]",0.0,0.0,,,,,"[{'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/', 'title': 'Every conversation for the next 3 months #shorts', 'title_link': 'https://www.youtube.com/watch?v=L7fLvmi1hFs', 'author_name': 'Nick Smith', 'author_link': 'https://www.youtube.com/c/NickSmithStuff', 'thumb_url': 'https://i.ytimg.com/vi/L7fLvmi1hFs/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'fallback': 'YouTube Video: Every conversation for the next 3 months #shorts', 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/L7fLvmi1hFs?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'from_url': 'https://www.youtube.com/watch?v=L7fLvmi1hFs', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=L7fLvmi1hFs'}]",,,funcommittee
message,,1620642306.0023,U01S7BM4N81,:smile: it’s happening already,5dc53401-afc0-4401-99c8-f743f9968109,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'MxSG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'smile'}, {'type': 'text', 'text': ' it’s happening already'}]}]}]",,,,,1620641524.0021,,,,,,,,U01SJKB2MG8,,,,,,,funcommittee
message,,1620642335.0025,U01RW140HBP,oh i have been living this since january,02b6af88-fe02-4771-af1c-3c98f29ad79a,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'yti', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'oh i have been living this since january'}]}]}]",,,,,1620641524.0021,,,,,,,,U01SJKB2MG8,,,,,,,funcommittee
message,,1620644561.0031,U01S65G72SY,tomorrow i’d be in!,2f255da3-6b85-4491-b905-1b072e1c0d5a,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2508d9d872a8', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1907823424064_2508d9d872a8411a9b37_72.png', 'first_name': '', 'real_name': 'Isabel Jabs', 'display_name': 'Isabel Jabs', 'team': 'T01RBRV5F7H', 'name': 'isabeljabs', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '0WLmB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'tomorrow i’d be in!'}]}]}]",,,,,1620640671.0007,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
