type,subtype,ts,user,text,inviter,client_msg_id,team,user_team,source_team,user_profile,blocks,thread_ts,parent_user_id,reactions,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,attachments,files,upload,display_as_bot,edited,channel_name
message,,1621244670.0064,U01RW140HBP,"i think you need to union your dataframes rather than merge = pd.concat([df1, df2], ignore_index=True)
• do this after setting the column names consistently across the frames. 
• get it right for two data frames before trying multiple data frames in one go 
happy to join you if alex cant help, but im sure he can",,c8aec088-b46c-46b7-a9a9-bf4b3b83d769,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'DH1T', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i think you need to union your dataframes rather than merge = pd.concat([df1, df2], ignore_index=True)\n'}]}, {'type': 'rich_text_list', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'do this after setting the column names consistently across the frames. '}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'get it right for two data frames before trying multiple data frames in one go '}]}], 'style': 'bullet', 'indent': 0}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'happy to join you if alex cant help, but im sure he can'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621245421.0066,U01S133DZ9A,"Hey Lilla. Looks like you got a solution - this sounds like a similar issue that was doing my head in all weekend :see_no_evil:.
If you are struggling maybe consider joining the  JSON files first (then to DataFrame afterwards). This is how I did it - but it wasn't pretty",,b0f5e3d6-9626-4bcd-873e-ad99080e1226,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'adb8b81e55b5', 'image_72': 'https://avatars.slack-edge.com/2021-03-23/1887337161925_adb8b81e55b5ac488cf1_72.jpg', 'first_name': 'Simon', 'real_name': 'Simon Data', 'display_name': 'Simon Data', 'team': 'T01RBRV5F7H', 'name': 'simples707data', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'wPfB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hey Lilla. Looks like you got a solution - this sounds like a similar issue that was doing my head in all weekend '}, {'type': 'emoji', 'name': 'see_no_evil'}, {'type': 'text', 'text': "".\nIf you are struggling maybe consider joining the  JSON files first (then to DataFrame afterwards). This is how I did it - but it wasn't pretty""}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621247301.0068,U01SK96QF5E,"Thanks both! Solved it with Alex, it was an outer join with index set to False - what I did already but to test I was checking the .head instead of .shape. Maybe more coffee will do  :sweat_smile:",,9b8e06a8-922a-4f78-b070-e38f5ef51092,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '94c1e7ff9e09', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1883381430979_94c1e7ff9e09a95d14cb_72.jpg', 'first_name': 'Lilla', 'real_name': 'Lilla Szulyovszky', 'display_name': 'lilla', 'team': 'T01RBRV5F7H', 'name': 'lilla.szulyovszky', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'onlhK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Thanks both! Solved it with Alex, it was an outer join with index set to False - what I did already but to test I was checking the .head instead of .shape. Maybe more coffee will do  '}, {'type': 'emoji', 'name': 'sweat_smile'}]}]}]",1621244326.0045,U01SK96QF5E,"[{'name': '+1', 'users': ['U01S133DZ9A'], 'count': 1}]",,,,,,,,,,,,,,finalproject
message,,1621249064.007,U01RW140HBP,haha coffee and food needed then- well done Lilla and <@U01RW2X7S9Z>,,808d83eb-dc3e-4683-b70c-4bddfbccd277,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'F/A', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'haha coffee and food needed then- well done Lilla and '}, {'type': 'user', 'user_id': 'U01RW2X7S9Z'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621263409.0093,U01S79YDELR,"Hi, I’m having this error when importing csv to mysql. How should I deal with NaN values?",,,,,,,"[{'type': 'rich_text', 'block_id': 'pfld', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hi, I’m having this error when importing csv to mysql. How should I deal with NaN values?'}]}]}]",1621263409.0093,,,1.0,1.0,1621264670.0096,['U01RW140HBP'],"[{'user': 'U01RW140HBP', 'ts': '1621264670.009600'}]",0.0,0.0,,,"[{'id': 'F0224KLSAUT', 'created': 1621263315, 'timestamp': 1621263315, 'name': 'Screenshot 2021-05-17 at 16.55.11.png', 'title': 'Screenshot 2021-05-17 at 16.55.11.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S79YDELR', 'editable': False, 'size': 232211, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F0224KLSAUT/screenshot_2021-05-17_at_16.55.11.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F0224KLSAUT/download/screenshot_2021-05-17_at_16.55.11.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_64.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_80.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_360.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 249, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_480.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 332, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_160.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_720.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720_w': 720, 'thumb_720_h': 499, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_800.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_800_w': 800, 'thumb_800_h': 554, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_960.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_960_w': 960, 'thumb_960_h': 665, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0224KLSAUT-afaaa522de/screenshot_2021-05-17_at_16.55.11_1024.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_1024_w': 1024, 'thumb_1024_h': 709, 'original_w': 1373, 'original_h': 951, 'thumb_tiny': 'AwAhADDQHUj0pwPFNHVuRSjPoKAFz70Zo59BRzQAZ96M+9ICfSl59KAG55J5oG71p23ikwPWgBRn1ox70mB60vFABj3puTnrTvl9qBigBaSlpKACiiigApR0pKUdKAP/2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S79YDELR/F0224KLSAUT/screenshot_2021-05-17_at_16.55.11.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F0224KLSAUT-eb6d49dba7', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,finalproject
message,,1621264670.0096,U01RW140HBP,have you tried configuring the columns to allow nulls ?,,5ed88d81-9642-4d44-b466-fdf8a3e4f1d8,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'hZ99', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'have you tried configuring the columns to allow nulls ?'}]}]}]",1621263409.0093,U01S79YDELR,,,,,,,,,,,,,,,finalproject
message,,1621271177.0102,U01S65G72SY,Hi! Why is this happening? I have a range.,,,,,,,"[{'type': 'rich_text', 'block_id': 'lXRF6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hi! Why is this happening? I have a range.'}]}]}]",1621271177.0102,,"[{'name': 'tick_checkmark', 'users': ['U01SJKB2MG8'], 'count': 1}]",13.0,3.0,1621273264.0129,"['U01S7BM4N81', 'U01S65G72SY', 'U01RW2X7S9Z']","[{'user': 'U01S7BM4N81', 'ts': '1621271200.010500'}, {'user': 'U01S65G72SY', 'ts': '1621271233.010700'}, {'user': 'U01S7BM4N81', 'ts': '1621271237.010900'}, {'user': 'U01S7BM4N81', 'ts': '1621271327.011100'}, {'user': 'U01S65G72SY', 'ts': '1621271373.011300'}, {'user': 'U01S65G72SY', 'ts': '1621271460.011500'}, {'user': 'U01S7BM4N81', 'ts': '1621271494.011700'}, {'user': 'U01S7BM4N81', 'ts': '1621271504.011900'}, {'user': 'U01RW2X7S9Z', 'ts': '1621271607.012100'}, {'user': 'U01RW2X7S9Z', 'ts': '1621271621.012300'}, {'user': 'U01S7BM4N81', 'ts': '1621271636.012500'}, {'user': 'U01RW2X7S9Z', 'ts': '1621271720.012700'}, {'user': 'U01S65G72SY', 'ts': '1621273264.012900'}]",0.0,0.0,,,"[{'id': 'F021Q9S9JTZ', 'created': 1621271096, 'timestamp': 1621271096, 'name': 'Bildschirmfoto 2021-05-17 um 19.04.32.png', 'title': 'Bildschirmfoto 2021-05-17 um 19.04.32.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S65G72SY', 'editable': False, 'size': 48333, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021Q9S9JTZ/bildschirmfoto_2021-05-17_um_19.04.32.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021Q9S9JTZ/download/bildschirmfoto_2021-05-17_um_19.04.32.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021Q9S9JTZ-70c307ba3b/bildschirmfoto_2021-05-17_um_19.04.32_64.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021Q9S9JTZ-70c307ba3b/bildschirmfoto_2021-05-17_um_19.04.32_80.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021Q9S9JTZ-70c307ba3b/bildschirmfoto_2021-05-17_um_19.04.32_360.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 172, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021Q9S9JTZ-70c307ba3b/bildschirmfoto_2021-05-17_um_19.04.32_480.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 230, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021Q9S9JTZ-70c307ba3b/bildschirmfoto_2021-05-17_um_19.04.32_160.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'original_w': 646, 'original_h': 309, 'thumb_tiny': 'AwAWADDQI75NNDHHWn8Hgik4H8R/OgABP+RTqBzSc9hmgBaKTn0pefSgA70mDn/69OooATn2/OloooAKKKKAP//Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S65G72SY/F021Q9S9JTZ/bildschirmfoto_2021-05-17_um_19.04.32.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F021Q9S9JTZ-06258d11a8', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,finalproject
message,,1621271200.0105,U01S7BM4N81,try without the range,,b3729d42-47e1-4414-96f0-be2c123b5416,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'jp4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'try without the range'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271233.0107,U01S65G72SY,gives the same error: ‘int’ object is not iterable,,1feaed47-51e6-416c-868a-4b9f6d4c0026,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2508d9d872a8', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1907823424064_2508d9d872a8411a9b37_72.png', 'first_name': '', 'real_name': 'Isabel Jabs', 'display_name': 'Isabel Jabs', 'team': 'T01RBRV5F7H', 'name': 'isabeljabs', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'DIi=v', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'gives the same error: ‘int’ object is not iterable'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271237.0109,U01S7BM4N81,if you want to iterate over a dataframe i suggest using df.iterrows() instead,,00e343ee-ff9d-4a88-ad2c-d405725527b8,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'SXAF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'if you want to iterate over a dataframe i suggest using df.iterrows() instead'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271327.0111,U01S7BM4N81,what do you want to get in the end?,,05d9e75a-5db2-440c-95af-7e7315317a7b,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Amr', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'what do you want to get in the end?'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271373.0113,U01S65G72SY,for the length of df.fruits_veggies i want to get the results 1 or 2 or 3 saved in body_score,,6fc05f02-b292-4cc1-ae24-27424cd868fc,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2508d9d872a8', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1907823424064_2508d9d872a8411a9b37_72.png', 'first_name': '', 'real_name': 'Isabel Jabs', 'display_name': 'Isabel Jabs', 'team': 'T01RBRV5F7H', 'name': 'isabeljabs', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'xI1L', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'for the length of df.fruits_veggies i want to get the results 1 or 2 or 3 saved in body_score'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271460.0115,U01S65G72SY,ah ok it is wrong…this is probably adding to body score all the time :see_no_evil: but i want  a list,,caac5a54-12b4-4dba-995e-cc964819491e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2508d9d872a8', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1907823424064_2508d9d872a8411a9b37_72.png', 'first_name': '', 'real_name': 'Isabel Jabs', 'display_name': 'Isabel Jabs', 'team': 'T01RBRV5F7H', 'name': 'isabeljabs', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'qsb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ah ok it is wrong…this is probably adding to body score all the time '}, {'type': 'emoji', 'name': 'see_no_evil'}, {'type': 'text', 'text': ' but i want  a list'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271494.0117,U01S7BM4N81,"```for index, row in df.iterrows():
    if row[index of your fruit_veggies column] &lt; 2:
         do this```",,3e89f798-8eeb-49a6-bf99-6d9d279e74c4,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '=QVA', 'elements': [{'type': 'rich_text_preformatted', 'elements': [{'type': 'text', 'text': 'for index, row in df.iterrows():\n    if row[index of your fruit_veggies column] < 2:\n         do this'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271504.0119,U01S7BM4N81,and you probably want to append to the list and not sum it up :slightly_smiling_face:,,45d2ded8-53c0-4de9-9b2c-a8fb7e112877,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'wPpU', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'and you probably want to append to the list and not sum it up '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271607.0121,U01RW2X7S9Z,"you can use directly the column going for fruit in df['fruits_veggies']:
if fruit &lt;2:
and so on",,26aadb42-37aa-42cd-9165-b379bf745d79,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'FTGJj', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""you can use directly the column going for fruit in df['fruits_veggies']:\nif fruit <2:\nand so on""}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271621.0123,U01RW2X7S9Z,like you dont need to user range len df if you iterate directly on the column,,e10ee150-6050-4e24-99b1-c0c4ed2752f3,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'CTm', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'like you dont need to user range len df if you iterate directly on the column'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271636.0125,U01S7BM4N81,"lol i’ve been iterrowing this whole time, thanks alex!
His solution is most likely quicker",,63f93ab7-906b-4504-aeda-f0003e70b608,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'pdFWp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'lol i’ve been iterrowing this whole time, thanks alex!\nHis solution is most likely quicker'}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621271720.0127,U01RW2X7S9Z,"i guess iterrows is good and faster if you need to operate on several columns for each operation, i haven't used it yet",,25fdc944-47d5-42bf-b9e3-8771a436a7b8,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '3WuzC', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""i guess iterrows is good and faster if you need to operate on several columns for each operation, i haven't used it yet""}]}]}]",1621271177.0102,U01S65G72SY,,,,,,,,,,,,,,,finalproject
message,,1621273264.0129,U01S65G72SY,that works!! Thanks to both of you :pray::blossom:,,83602f1b-ce80-4cc0-8526-4de9ff896c8a,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2508d9d872a8', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1907823424064_2508d9d872a8411a9b37_72.png', 'first_name': '', 'real_name': 'Isabel Jabs', 'display_name': 'Isabel Jabs', 'team': 'T01RBRV5F7H', 'name': 'isabeljabs', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '7Xy/', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'that works!! Thanks to both of you '}, {'type': 'emoji', 'name': 'pray'}, {'type': 'emoji', 'name': 'blossom'}]}]}]",1621271177.0102,U01S65G72SY,"[{'name': 'pray', 'users': ['U01S7BM4N81'], 'count': 1}]",,,,,,,,,,,,,,finalproject
message,,1620729257.0104,U01RN7BVD1C,"<@U01RW140HBP>, <@U01RSRE0N3D> &amp; <@U01SJKB2MG8> What do you expect us to show in the elevator pitch on thursday?
Like: Research questions, 0 Hypothesis, etc ?
Didn't find something on this in Notion or the GitHub materials.",,e4010c1e-47b4-4b62-9848-772d66801183,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '55e0c1b57456', 'image_72': 'https://avatars.slack-edge.com/2021-03-20/1882033802643_55e0c1b574562994417f_72.jpg', 'first_name': 'Josephine', 'real_name': 'Josephine Biedermann', 'display_name': 'Phine', 'team': 'T01RBRV5F7H', 'name': 'josephinebiedermann', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'T8TsX', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01RW140HBP'}, {'type': 'text', 'text': ', '}, {'type': 'user', 'user_id': 'U01RSRE0N3D'}, {'type': 'text', 'text': ' & '}, {'type': 'user', 'user_id': 'U01SJKB2MG8'}, {'type': 'text', 'text': "" What do you expect us to show in the elevator pitch on thursday?\nLike: Research questions, 0 Hypothesis, etc ?\nDidn't find something on this in Notion or the GitHub materials.""}]}]}]",1620729257.0104,,"[{'name': 'raised_hands', 'users': ['U01RP2K1606', 'U01S79YDELR', 'U01S0P26NKD'], 'count': 3}]",3.0,3.0,1620737230.0117,"['U01RSRE0N3D', 'U01RN7BVD1C', 'U01SJKB2MG8']","[{'user': 'U01RSRE0N3D', 'ts': '1620729871.011000'}, {'user': 'U01RN7BVD1C', 'ts': '1620730470.011300'}, {'user': 'U01SJKB2MG8', 'ts': '1620737230.011700'}]",0.0,1.0,1620737230.0117,,,,,,finalproject
