client_msg_id,type,text,user,ts,team,user_team,source_team,user_profile,attachments,blocks,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,reactions,edited,parent_user_id,bot_id,bot_profile,files,upload,display_as_bot,subtype,inviter,topic
,message,<@U01S1CWGTU4> has joined the channel,U01S1CWGTU4,1616689133.001,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S0E0MRJ7> has joined the channel,U01S0E0MRJ7,1616689133.0012,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S081EULS> has joined the channel,U01S081EULS,1616689133.0014,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RRV4JX6Z> has joined the channel,U01RRV4JX6Z,1616689133.0016,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RP2K1606> has joined the channel,U01RP2K1606,1616689134.0018,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S0P26NKD> has joined the channel,U01S0P26NKD,1616689134.002,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S6LCPM0C> has joined the channel,U01S6LCPM0C,1616689134.0022,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S79YDELR> has joined the channel,U01S79YDELR,1616689134.0024,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RSRE0N3D> has joined the channel,U01RSRE0N3D,1616689135.0026,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RW140HBP> has joined the channel,U01RW140HBP,1616689135.0028,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01SK96QF5E> has joined the channel,U01SK96QF5E,1616689144.003,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RKN0EGDV> has joined the channel,U01RKN0EGDV,1616689184.0032,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RS9Y6UJH> has joined the channel,U01RS9Y6UJH,1616689184.0034,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RV3K524T> has joined the channel,U01RV3K524T,1616689185.0036,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RNEU3SNA> has joined the channel,U01RNEU3SNA,1616689185.0038,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RN7BVD1C> has joined the channel,U01RN7BVD1C,1616689185.004,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S6L7HLUC> has joined the channel,U01S6L7HLUC,1616689185.0042,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S7KCL3DF> has joined the channel,U01S7KCL3DF,1616689186.0044,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S133DZ9A> has joined the channel,U01S133DZ9A,1616689186.0046,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S7BM4N81> has joined the channel,U01S7BM4N81,1616689186.0048,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RXCQHMHT> has joined the channel,U01RXCQHMHT,1616689186.005,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S65G72SY> has joined the channel,U01S65G72SY,1616689244.0053,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01RVSTNRRT> has joined the channel,U01RVSTNRRT,1616690983.0056,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
3aed6a2b-4455-4f0d-8958-25a22aae564c,message,"<!channel>,
4 possible Kata solutions for the <https://www.codewars.com/kata/53da3dbb4a5168369a0000fe/solutions/python|Odd or Even kata> today. Each have their advantages and disadvantages, for all of us, in terms of execution speed, readability and elegance. I would recommend reading them all and understanding them",U01SJKB2MG8,1616691738.0064,,,,,,"[{'type': 'rich_text', 'block_id': 'M3M8N', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': ',\n4 possible Kata solutions for the '}, {'type': 'link', 'url': 'https://www.codewars.com/kata/53da3dbb4a5168369a0000fe/solutions/python', 'text': 'Odd or Even kata'}, {'type': 'text', 'text': ' today. Each have their advantages and disadvantages, for all of us, in terms of execution speed, readability and elegance. I would recommend reading them all and understanding them'}]}]}]",,,,,,,,,,"[{'name': '+1', 'users': ['U01S081EULS'], 'count': 1}]",,,,,"[{'id': 'F01S0E3MSET', 'created': 1616691728, 'timestamp': 1616691728, 'name': 'kata_even_or_odd.py', 'title': 'kata_even_or_odd.py', 'mimetype': 'text/plain', 'filetype': 'python', 'pretty_type': 'Python', 'user': 'U01SJKB2MG8', 'editable': True, 'size': 817, 'mode': 'snippet', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01S0E3MSET/kata_even_or_odd.py?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01S0E3MSET/download/kata_even_or_odd.py?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01SJKB2MG8/F01S0E3MSET/kata_even_or_odd.py', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01S0E3MSET-973f1e392c', 'edit_link': 'https://data-ft-ber-03-2021.slack.com/files/U01SJKB2MG8/F01S0E3MSET/kata_even_or_odd.py/edit', 'is_starred': False, 'has_rich_preview': False}]",1.0,0.0,,,
ac19f179-ff19-4a40-abda-7477def3c717,message,nice thanks Flo!,U01RW140HBP,1616691885.0077,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'ePWV', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'nice thanks Flo!'}]}]}]",,,,,,,,,,,,,,,,,,,,
200d88a0-59fd-4291-948a-863573ce06bf,message,Feel free to add you solution here if you want to discuss it!,U01SJKB2MG8,1616691889.0079,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'SPQs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Feel free to add you solution here if you want to discuss it!'}]}]}]",,,,,,,,,,,,,,,,,,,,
,message,<@U01SJKB2MG8> set the channel topic: Have the list of Katas we did and the solutions here: <https://www.notion.so/ironhack/f04376c779aa462793d49e927acd2f9b?v=b1f5bff5716c4915be65ce410a9d1166>,U01SJKB2MG8,1616692814.0081,,,,,,,,,,,,,,,,,,,,,,,,channel_topic,,Have the list of Katas we did and the solutions here: <https://www.notion.so/ironhack/f04376c779aa462793d49e927acd2f9b?v=b1f5bff5716c4915be65ce410a9d1166>
dbaee12a-9001-470a-9d65-b00f4e32e3cb,message,"Hey <!channel>,
Please be back in *Zoom at 14:00* for some Katas!
Good appetite &amp; see you soon! :v:",U01RSRE0N3D,1617015277.0008,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Dl961', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hey '}, {'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': ',\nPlease be back in '}, {'type': 'text', 'text': 'Zoom at 14:00', 'style': {'bold': True}}, {'type': 'text', 'text': ' for some Katas!\nGood appetite & see you soon! '}, {'type': 'emoji', 'name': 'v'}]}]}]",,,,,,,,,,"[{'name': '+1', 'users': ['U01S79YDELR', 'U01RW140HBP', 'U01SK96QF5E'], 'count': 3}]",,,,,,,,,,
9067a034-ec6c-4fc6-85df-83a3882d2a0d,message,ok,U01S79YDELR,1617015298.001,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '606def897de6', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1910932493456_606def897de66681d932_72.jpg', 'first_name': '', 'real_name': 'Karina Condeixa', 'display_name': 'Karina Condeixa', 'team': 'T01RBRV5F7H', 'name': 'karina.condeixa', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'FGmbE', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ok'}]}]}]",,,,,,,,,,,,,,,,,,,,
d2d699dd-4e06-4207-b5f8-fff68f927609,message,<https://www.codewars.com/kata/5467e4d82edf8bbf40000155/train/python>,U01RSRE0N3D,1617019265.0015,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Training on Descending Order | Codewars', 'title_link': 'https://www.codewars.com/kata/5467e4d82edf8bbf40000155/train/python', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Training on Descending Order | Codewars', 'from_url': 'https://www.codewars.com/kata/5467e4d82edf8bbf40000155/train/python', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/kata/5467e4d82edf8bbf40000155/train/python'}]","[{'type': 'rich_text', 'block_id': 'uSW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/kata/5467e4d82edf8bbf40000155/train/python'}]}]}]",1617019265.0015,5.0,3.0,1617020753.0072,"['U01RSRE0N3D', 'U01RW2X7S9Z', 'U01S7BM4N81']","[{'user': 'U01RSRE0N3D', 'ts': '1617019978.004400'}, {'user': 'U01RW2X7S9Z', 'ts': '1617019994.004600'}, {'user': 'U01S7BM4N81', 'ts': '1617020240.005600'}, {'user': 'U01S7BM4N81', 'ts': '1617020254.005800'}, {'user': 'U01RW2X7S9Z', 'ts': '1617020753.007200'}]",0.0,1.0,1617020753.0072,"[{'name': '+1', 'users': ['U01S7KCL3DF'], 'count': 1}]",,,,,,,,,,
427dd80f-afd7-455a-b3d0-868822f358dc,message,"<!channel>,
I would build a little scraper and build a class ranking for codewars. For that, I would need your URL's to your codewars accounts. Mine for example looks like this `<https://www.codewars.com/users/n1oftheabove>` . Would be nice, if you could reply yours under this (as thread).",U01SJKB2MG8,1617019904.0043,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'nqS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': "",\nI would build a little scraper and build a class ranking for codewars. For that, I would need your URL's to your codewars accounts. Mine for example looks like this ""}, {'type': 'link', 'url': 'https://www.codewars.com/users/n1oftheabove', 'style': {'code': True}}, {'type': 'text', 'text': ' . Would be nice, if you could reply yours under this (as thread).'}]}]}]",1617019904.0043,4.0,4.0,1617093173.0142,"['U01RW2X7S9Z', 'U01S7BM4N81', 'U01RXCQHMHT', 'U01S6LCPM0C']","[{'user': 'U01RW2X7S9Z', 'ts': '1617020108.005300'}, {'user': 'U01S7BM4N81', 'ts': '1617020453.006400'}, {'user': 'U01RXCQHMHT', 'ts': '1617020458.006700'}, {'user': 'U01S6LCPM0C', 'ts': '1617093173.014200'}]",0.0,0.0,,"[{'name': 'cool-doge', 'users': ['U01RSRE0N3D'], 'count': 1}]",,,,,,,,,,
15f05cb9-99e2-4f67-b0ba-4071022f1221,message,Post your solutions here:,U01RSRE0N3D,1617019978.0044,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'OSPQY', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Post your solutions here:'}]}]}]",1617019265.0015,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
,message,,U01RW2X7S9Z,1617019994.0046,,,,,,,1617019265.0015,,,,,,,,,"[{'name': 'think-about-it', 'users': ['U01RSRE0N3D'], 'count': 1}, {'name': 'raised_hands', 'users': ['U01RSRE0N3D'], 'count': 1}]",,U01RSRE0N3D,,,"[{'id': 'F01SLKA55B7', 'created': 1617019992, 'timestamp': 1617019992, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 7942, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01SLKA55B7/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01SLKA55B7/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SLKA55B7-1772507e26/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SLKA55B7-1772507e26/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SLKA55B7-1772507e26/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 75, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SLKA55B7-1772507e26/image_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 99, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SLKA55B7-1772507e26/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 502, 'original_h': 104, 'thumb_tiny': 'AwAJADCjuJ4wPypcHFMpaAHYPakw3oKSigBcH2oyfakNJQB//9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01SLKA55B7/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01SLKA55B7-a2c569ccb6', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
a89c547a-ff26-400b-af9d-14d5f3bedcb7,message,<https://www.codewars.com/users/Alex-Skp/>,U01RW2X7S9Z,1617020108.0053,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Alex-Skp | Codewars', 'title_link': 'https://www.codewars.com/users/Alex-Skp/', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Alex-Skp | Codewars', 'from_url': 'https://www.codewars.com/users/Alex-Skp/', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/users/Alex-Skp/'}]","[{'type': 'rich_text', 'block_id': 'T4b7c', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/users/Alex-Skp/'}]}]}]",1617019904.0043,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
93a239c0-dbf3-4b8a-941b-c7987ba3986f,message,"```   s = str(num)
    s = list(s)
    s = sorted(s)
    s = reversed(s)
    s = ''.join(s)
    return int(s)```
",U01S7BM4N81,1617020240.0056,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'eNKRJ', 'elements': [{'type': 'rich_text_preformatted', 'elements': [{'type': 'text', 'text': ""   s = str(num)\n    s = list(s)\n    s = sorted(s)\n    s = reversed(s)\n    s = ''.join(s)\n    return int(s)""}]}, {'type': 'rich_text_section', 'elements': []}]}]",1617019265.0015,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
3e9f6cad-5278-4c83-8fa8-f22d59c4150b,message,most. inefficient way to solve this :smile:,U01S7BM4N81,1617020254.0058,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Iiu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'most. inefficient way to solve this '}, {'type': 'emoji', 'name': 'smile'}]}]}]",1617019265.0015,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
a15299b4-ba89-44ca-9ab9-885f0d8b4ccf,message,"def descending_order(num):
    res = [int(x) for x in str(num)]
    res = sorted(res, reverse=True)

    strings = [str(integer) for integer in res]
    a_string = “”.join(strings)
    num = int(a_string)
    return num",U01S0E0MRJ7,1617020345.0061,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'ad6853d3a1f4', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1993872127808_ad6853d3a1f43da8ec48_72.jpg', 'first_name': '', 'real_name': 'Davis Pudans', 'display_name': 'Davis Pudans', 'team': 'T01RBRV5F7H', 'name': 'd.pudans', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '1tPDH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'def descending_order(num):\n    res = [int(x) for x in str(num)]\n    res = sorted(res, reverse=True)\n\n    strings = [str(integer) for integer in res]\n    a_string = “”.join(strings)\n    num = int(a_string)\n    return num'}]}]}]",,,,,,,,,,,,,,,,,,,,
4475638c-3f84-4afb-a151-cee2fd677b43,message,"def descending_order(n):
    n_str = str(n)
    n_sorted = sorted(n_str, reverse=True)
    output_str = """" #empty string
    for num in n_sorted:
        output_str = output_str + num
    return int(output_str)",U01RRV4JX6Z,1617020443.0063,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '/I6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'def descending_order(n):\n    n_str = str(n)\n    n_sorted = sorted(n_str, reverse=True)\n    output_str = """" #empty string\n    for num in n_sorted:\n        output_str = output_str + num\n    return int(output_str)'}]}]}]",,,,,,,,,,,,,,,,,,,,
fd56a68b-a63b-428d-897b-f07a3eff742c,message,<https://www.codewars.com/users/Caparisun>,U01S7BM4N81,1617020453.0064,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Caparisun | Codewars', 'title_link': 'https://www.codewars.com/users/Caparisun', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Caparisun | Codewars', 'from_url': 'https://www.codewars.com/users/Caparisun', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/users/Caparisun'}]","[{'type': 'rich_text', 'block_id': 'GuEm', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/users/Caparisun'}]}]}]",1617019904.0043,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
17d28e7e-2b52-4c5f-931f-d4d0c9a3662d,message,<@U01RW2X7S9Z> How did you come up with your solution?,U01RXCQHMHT,1617020458.0067,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'wh8', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01RW2X7S9Z'}, {'type': 'text', 'text': ' How did you come up with your solution?'}]}]}]",1617019904.0043,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
,message,,U01RW2X7S9Z,1617020753.0072,,,,,,,1617019265.0015,,,,,,,,,,,U01RSRE0N3D,,,"[{'id': 'F01SVTECWKE', 'created': 1617020751, 'timestamp': 1617020751, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 6582, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01SVTECWKE/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01SVTECWKE/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SVTECWKE-26a6b2726d/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SVTECWKE-26a6b2726d/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SVTECWKE-26a6b2726d/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 46, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SVTECWKE-26a6b2726d/image_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 61, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SVTECWKE-26a6b2726d/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 636, 'original_h': 81, 'thumb_tiny': 'AwAGADCiCTxx+VLikXrTj2oAQg9qApPcU7tSr0NADdreopMH2qTvTOxoA//Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01SVTECWKE/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01SVTECWKE-8cdf391066', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
